 1.19249176824300E+08  3.57276676588516E-02  1.26642591533321E+02
 1.19524428904986E+08  3.60604878596477E-02  1.27266110344689E+02
 1.19800316325134E+08  3.63967152876989E-02  1.27890389007044E+02
 1.20076840551241E+08  3.67363869825402E-02  1.28515436977065E+02
 1.20354003053190E+08  3.70795404094462E-02  1.29141263729741E+02
 1.20631805304254E+08  3.74262134755797E-02  1.29767878758877E+02
 1.20910248781107E+08  3.77764445262135E-02  1.30395291577425E+02
 1.21189334963834E+08  3.81302723537095E-02  1.31023511718139E+02
 1.21469065335935E+08  3.84877362085560E-02  1.31652548733744E+02
 1.21749441384332E+08  3.88488757949757E-02  1.32282412197655E+02
 1.22030464599383E+08  3.92137312874809E-02  1.32913111704139E+02
 1.22312136474884E+08  3.95823433266232E-02  1.33544656868983E+02
 1.22594458508079E+08  3.99547530311703E-02  1.34177057329866E+02
 1.22877432199668E+08  4.03310020043313E-02  1.34810322746859E+02
 1.23161059053815E+08  4.07111323385593E-02  1.35444462802747E+02
 1.23445340578155E+08  4.10951866188695E-02  1.36079487203735E+02
 1.23730278283807E+08  4.14832079358253E-02  1.36715405679618E+02
 1.24015873685372E+08  4.18752398836985E-02  1.37352227984477E+02
 1.24302128300951E+08  4.22713265760559E-02  1.37989963897122E+02
 1.24589043652148E+08  4.26715126425431E-02  1.38628623221378E+02
 1.24876621264080E+08  4.30758432469224E-02  1.39268215786790E+02
 1.25164862665381E+08  4.34843640817081E-02  1.39908751449027E+02
 1.25453769388219E+08  4.38971213819523E-02  1.40550240090263E+02
 1.25743342968294E+08  4.43141619378409E-02  1.41192691619814E+02
 1.26033584944852E+08  4.47355330852389E-02  1.41836115974551E+02
 1.26324496860692E+08  4.51612827302505E-02  1.42480523119376E+02
 1.26616080262175E+08  4.55914593455778E-02  1.43125923047769E+02
 1.26908336699231E+08  4.60261119843756E-02  1.43772325782259E+02
 1.27201267725365E+08  4.64652902781739E-02  1.44419741374873E+02
